inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,max_stock_level,last_restock_date,days_in_stock,stock_status
INV001626,PRD0326,WH-NORTH-01,1268,232,2499,2023-11-05,341,In Stock
INV001627,PRD0326,WH-SOUTH-01,256,266,4487,2023-03-30,270,Low Stock
INV001628,PRD0326,WH-EAST-01,18,66,4471,2024-04-07,2,Low Stock
INV001629,PRD0326,WH-WEST-01,784,84,3755,2024-10-23,186,In Stock
INV001630,PRD0326,WH-CENTRAL-01,1847,127,2585,2024-05-11,213,In Stock
INV001631,PRD0327,WH-NORTH-01,1983,137,4376,2023-11-05,283,In Stock
INV001632,PRD0327,WH-SOUTH-01,749,261,4597,2024-04-12,132,In Stock
INV001633,PRD0327,WH-EAST-01,73,289,3006,2023-06-12,90,Low Stock
INV001634,PRD0327,WH-WEST-01,1347,90,4399,2023-10-23,44,In Stock
INV001635,PRD0327,WH-CENTRAL-01,490,56,2706,2023-07-11,136,In Stock
INV001636,PRD0328,WH-NORTH-01,314,115,2576,2023-06-08,189,In Stock
INV001637,PRD0328,WH-SOUTH-01,410,106,2820,2024-04-18,252,In Stock
INV001638,PRD0328,WH-EAST-01,40,98,3983,2023-01-21,321,Low Stock
INV001639,PRD0328,WH-WEST-01,69,167,3186,2024-07-21,3,Low Stock
INV001640,PRD0328,WH-CENTRAL-01,79,160,2168,2023-07-01,187,Low Stock
INV001641,PRD0329,WH-NORTH-01,142,176,4859,2023-07-16,167,Low Stock
INV001642,PRD0329,WH-SOUTH-01,1700,102,4534,2024-02-07,34,In Stock
INV001643,PRD0329,WH-EAST-01,393,102,4576,2023-11-15,96,In Stock
INV001644,PRD0329,WH-WEST-01,1013,69,3791,2023-04-13,346,In Stock
INV001645,PRD0329,WH-CENTRAL-01,771,89,3550,2024-06-18,300,In Stock
INV001646,PRD0330,WH-NORTH-01,1117,100,2127,2024-03-11,224,In Stock
INV001647,PRD0330,WH-SOUTH-01,670,67,2941,2024-02-03,362,In Stock
INV001648,PRD0330,WH-EAST-01,1997,242,4318,2024-11-21,75,In Stock
INV001649,PRD0330,WH-WEST-01,810,145,4906,2024-08-31,179,In Stock
INV001650,PRD0330,WH-CENTRAL-01,472,193,3648,2024-03-23,247,In Stock
INV001651,PRD0331,WH-NORTH-01,727,254,3871,2023-03-18,54,In Stock
INV001652,PRD0331,WH-SOUTH-01,610,56,1757,2023-10-19,12,In Stock
INV001653,PRD0331,WH-EAST-01,1004,235,4199,2024-02-14,186,In Stock
INV001654,PRD0331,WH-WEST-01,267,170,2317,2023-08-20,169,In Stock
INV001655,PRD0331,WH-CENTRAL-01,331,284,3967,2024-01-19,25,In Stock
INV001656,PRD0332,WH-NORTH-01,1398,50,1644,2023-04-29,307,In Stock
INV001657,PRD0332,WH-SOUTH-01,1581,229,1817,2024-04-11,267,In Stock
INV001658,PRD0332,WH-EAST-01,1571,86,4537,2024-04-02,95,In Stock
INV001659,PRD0332,WH-WEST-01,1636,115,4084,2024-06-20,115,In Stock
INV001660,PRD0332,WH-CENTRAL-01,1951,168,2470,2024-01-06,361,In Stock
INV001661,PRD0333,WH-NORTH-01,997,129,1593,2024-02-28,173,In Stock
INV001662,PRD0333,WH-SOUTH-01,1821,203,1898,2023-01-05,350,In Stock
INV001663,PRD0333,WH-EAST-01,180,77,4313,2024-07-05,47,In Stock
INV001664,PRD0333,WH-WEST-01,270,90,2239,2023-12-12,294,In Stock
INV001665,PRD0333,WH-CENTRAL-01,924,242,1688,2024-01-31,362,In Stock
INV001666,PRD0334,WH-NORTH-01,281,200,4180,2024-09-19,260,In Stock
INV001667,PRD0334,WH-SOUTH-01,1602,271,4797,2023-11-30,86,In Stock
INV001668,PRD0334,WH-EAST-01,135,150,3709,2024-03-15,330,Low Stock
INV001669,PRD0334,WH-WEST-01,1782,129,4834,2024-04-17,41,In Stock
INV001670,PRD0334,WH-CENTRAL-01,759,57,3584,2023-08-15,191,In Stock
INV001671,PRD0335,WH-NORTH-01,1204,209,4755,2023-09-28,222,In Stock
INV001672,PRD0335,WH-SOUTH-01,162,110,4953,2024-03-11,244,In Stock
INV001673,PRD0335,WH-EAST-01,1898,124,1724,2023-06-07,32,In Stock
INV001674,PRD0335,WH-WEST-01,1613,293,4551,2023-05-02,314,In Stock
INV001675,PRD0335,WH-CENTRAL-01,418,182,3463,2024-08-27,173,In Stock
INV001676,PRD0336,WH-NORTH-01,1536,286,4770,2023-10-30,104,In Stock
INV001677,PRD0336,WH-SOUTH-01,1193,125,3202,2023-09-01,314,In Stock
INV001678,PRD0336,WH-EAST-01,917,99,3531,2023-08-30,270,In Stock
INV001679,PRD0336,WH-WEST-01,1288,223,2384,2024-04-01,237,In Stock
INV001680,PRD0336,WH-CENTRAL-01,825,140,4388,2024-09-21,64,In Stock
INV001681,PRD0337,WH-NORTH-01,514,59,2261,2023-01-03,72,In Stock
INV001682,PRD0337,WH-SOUTH-01,1062,202,4356,2024-02-17,154,In Stock
INV001683,PRD0337,WH-EAST-01,525,231,2703,2023-05-10,156,In Stock
INV001684,PRD0337,WH-WEST-01,189,188,2011,2024-04-10,289,In Stock
INV001685,PRD0337,WH-CENTRAL-01,963,215,3549,2024-01-17,194,In Stock
INV001686,PRD0338,WH-NORTH-01,382,146,1581,2024-09-04,185,In Stock
INV001687,PRD0338,WH-SOUTH-01,454,66,3312,2024-01-25,220,In Stock
INV001688,PRD0338,WH-EAST-01,56,229,4401,2024-11-08,234,Low Stock
INV001689,PRD0338,WH-WEST-01,887,287,2815,2023-01-02,43,In Stock
INV001690,PRD0338,WH-CENTRAL-01,642,62,4065,2024-11-11,155,In Stock
INV001691,PRD0339,WH-NORTH-01,1325,156,3185,2024-01-09,152,In Stock
INV001692,PRD0339,WH-SOUTH-01,913,186,2397,2024-01-30,98,In Stock
INV001693,PRD0339,WH-EAST-01,932,140,2233,2023-09-05,195,In Stock
INV001694,PRD0339,WH-WEST-01,1352,283,4663,2024-08-19,201,In Stock
INV001695,PRD0339,WH-CENTRAL-01,1281,236,1751,2024-09-17,363,In Stock
INV001696,PRD0340,WH-NORTH-01,1840,243,2365,2023-09-12,79,In Stock
INV001697,PRD0340,WH-SOUTH-01,1602,173,2499,2023-03-20,157,In Stock
INV001698,PRD0340,WH-EAST-01,163,297,4449,2023-05-17,141,Low Stock
INV001699,PRD0340,WH-WEST-01,1130,203,3675,2024-11-16,100,In Stock
INV001700,PRD0340,WH-CENTRAL-01,1335,149,2510,2023-12-30,251,In Stock
INV001701,PRD0341,WH-NORTH-01,1240,226,3591,2023-09-06,29,In Stock
INV001702,PRD0341,WH-SOUTH-01,1563,99,3725,2024-01-20,176,In Stock
INV001703,PRD0341,WH-EAST-01,429,195,4950,2023-08-12,41,In Stock
INV001704,PRD0341,WH-WEST-01,1488,224,3637,2024-01-09,95,In Stock
INV001705,PRD0341,WH-CENTRAL-01,1059,228,3339,2024-06-25,165,In Stock
INV001706,PRD0342,WH-NORTH-01,1349,80,3059,2024-05-07,41,In Stock
INV001707,PRD0342,WH-SOUTH-01,386,128,3006,2024-08-03,365,In Stock
INV001708,PRD0342,WH-EAST-01,550,145,1641,2023-11-30,350,In Stock
INV001709,PRD0342,WH-WEST-01,1911,157,1664,2024-02-26,272,In Stock
INV001710,PRD0342,WH-CENTRAL-01,1751,274,4825,2024-05-14,269,In Stock
INV001711,PRD0343,WH-NORTH-01,1252,102,4521,2023-02-15,85,In Stock
INV001712,PRD0343,WH-SOUTH-01,312,216,2005,2023-07-29,215,In Stock
INV001713,PRD0343,WH-EAST-01,1528,116,2301,2024-02-04,34,In Stock
INV001714,PRD0343,WH-WEST-01,1469,143,3863,2023-10-01,319,In Stock
INV001715,PRD0343,WH-CENTRAL-01,250,144,4668,2024-01-05,10,In Stock
INV001716,PRD0344,WH-NORTH-01,737,160,2393,2023-05-06,195,In Stock
INV001717,PRD0344,WH-SOUTH-01,1287,283,1837,2024-10-23,241,In Stock
INV001718,PRD0344,WH-EAST-01,693,259,3323,2023-02-27,269,In Stock
INV001719,PRD0344,WH-WEST-01,205,184,3906,2023-09-01,204,In Stock
INV001720,PRD0344,WH-CENTRAL-01,1159,95,2565,2024-07-18,197,In Stock
INV001721,PRD0345,WH-NORTH-01,516,269,2218,2023-06-17,102,In Stock
INV001722,PRD0345,WH-SOUTH-01,119,78,2393,2024-04-13,122,In Stock
INV001723,PRD0345,WH-EAST-01,837,222,4855,2023-07-07,315,In Stock
INV001724,PRD0345,WH-WEST-01,343,219,1556,2023-12-05,181,In Stock
INV001725,PRD0345,WH-CENTRAL-01,1611,297,3455,2024-09-26,318,In Stock
INV001726,PRD0346,WH-NORTH-01,331,108,2593,2023-10-09,70,In Stock
INV001727,PRD0346,WH-SOUTH-01,285,155,3213,2023-05-01,241,In Stock
INV001728,PRD0346,WH-EAST-01,619,158,2778,2024-03-25,165,In Stock
INV001729,PRD0346,WH-WEST-01,1213,189,1801,2024-08-25,323,In Stock
INV001730,PRD0346,WH-CENTRAL-01,1355,111,3586,2024-04-01,310,In Stock
INV001731,PRD0347,WH-NORTH-01,1770,160,4297,2024-11-09,287,In Stock
INV001732,PRD0347,WH-SOUTH-01,1409,254,4654,2023-06-16,8,In Stock
INV001733,PRD0347,WH-EAST-01,527,250,4253,2024-06-24,265,In Stock
INV001734,PRD0347,WH-WEST-01,508,85,3635,2024-11-24,260,In Stock
INV001735,PRD0347,WH-CENTRAL-01,385,174,1764,2023-08-15,282,In Stock
INV001736,PRD0348,WH-NORTH-01,1175,297,4554,2023-11-09,284,In Stock
INV001737,PRD0348,WH-SOUTH-01,1143,144,4087,2024-10-06,135,In Stock
INV001738,PRD0348,WH-EAST-01,1755,250,3986,2024-04-21,17,In Stock
INV001739,PRD0348,WH-WEST-01,1431,167,4410,2024-06-11,336,In Stock
INV001740,PRD0348,WH-CENTRAL-01,1174,270,4713,2024-06-30,108,In Stock
INV001741,PRD0349,WH-NORTH-01,885,255,2311,2023-10-30,211,In Stock
INV001742,PRD0349,WH-SOUTH-01,67,193,4694,2024-11-25,52,Low Stock
INV001743,PRD0349,WH-EAST-01,1644,178,3238,2023-01-27,100,In Stock
INV001744,PRD0349,WH-WEST-01,849,141,2614,2023-10-27,59,In Stock
INV001745,PRD0349,WH-CENTRAL-01,424,140,1723,2024-06-16,210,In Stock
INV001746,PRD0350,WH-NORTH-01,1819,243,3679,2023-12-05,63,In Stock
INV001747,PRD0350,WH-SOUTH-01,1675,94,4269,2024-08-19,185,In Stock
INV001748,PRD0350,WH-EAST-01,1669,271,1800,2024-03-19,332,In Stock
INV001749,PRD0350,WH-WEST-01,200,265,3625,2024-11-17,316,Low Stock
INV001750,PRD0350,WH-CENTRAL-01,1163,295,4137,2024-11-08,75,In Stock
INV001751,PRD0351,WH-NORTH-01,1856,269,2250,2024-04-29,352,In Stock
INV001752,PRD0351,WH-SOUTH-01,1145,263,3637,2024-03-09,68,In Stock
INV001753,PRD0351,WH-EAST-01,134,171,1625,2024-10-03,263,Low Stock
INV001754,PRD0351,WH-WEST-01,197,180,1896,2024-02-21,258,In Stock
INV001755,PRD0351,WH-CENTRAL-01,96,158,4242,2023-09-18,109,Low Stock
INV001756,PRD0352,WH-NORTH-01,412,159,3248,2024-03-11,143,In Stock
INV001757,PRD0352,WH-SOUTH-01,1688,106,4496,2023-02-16,107,In Stock
INV001758,PRD0352,WH-EAST-01,1414,71,4121,2024-01-06,163,In Stock
INV001759,PRD0352,WH-WEST-01,819,109,1948,2024-05-17,249,In Stock
INV001760,PRD0352,WH-CENTRAL-01,1547,242,3251,2023-09-27,285,In Stock
INV001761,PRD0353,WH-NORTH-01,1577,69,3394,2024-04-03,230,In Stock
INV001762,PRD0353,WH-SOUTH-01,152,63,1903,2024-03-17,266,In Stock
INV001763,PRD0353,WH-EAST-01,917,226,3993,2024-03-07,246,In Stock
INV001764,PRD0353,WH-WEST-01,295,224,4698,2023-05-04,212,In Stock
INV001765,PRD0353,WH-CENTRAL-01,1659,206,3117,2024-04-09,295,In Stock
INV001766,PRD0354,WH-NORTH-01,1799,110,1974,2023-09-11,62,In Stock
INV001767,PRD0354,WH-SOUTH-01,56,199,2088,2023-03-03,301,Low Stock
INV001768,PRD0354,WH-EAST-01,810,125,3882,2024-01-28,309,In Stock
INV001769,PRD0354,WH-WEST-01,468,285,1682,2023-11-09,169,In Stock
INV001770,PRD0354,WH-CENTRAL-01,874,197,2383,2024-11-11,211,In Stock
INV001771,PRD0355,WH-NORTH-01,1659,204,2626,2023-01-08,345,In Stock
INV001772,PRD0355,WH-SOUTH-01,259,276,4165,2023-03-23,358,Low Stock
INV001773,PRD0355,WH-EAST-01,36,239,4611,2024-05-12,202,Low Stock
INV001774,PRD0355,WH-WEST-01,115,50,3297,2024-02-19,11,In Stock
INV001775,PRD0355,WH-CENTRAL-01,1121,165,2519,2023-10-22,315,In Stock
INV001776,PRD0356,WH-NORTH-01,879,272,2856,2024-07-24,301,In Stock
INV001777,PRD0356,WH-SOUTH-01,1490,177,2793,2023-11-10,37,In Stock
INV001778,PRD0356,WH-EAST-01,701,69,2978,2023-08-04,53,In Stock
INV001779,PRD0356,WH-WEST-01,988,138,3337,2023-07-20,53,In Stock
INV001780,PRD0356,WH-CENTRAL-01,1641,57,2372,2023-06-19,200,In Stock
INV001781,PRD0357,WH-NORTH-01,331,242,3497,2023-03-07,300,In Stock
INV001782,PRD0357,WH-SOUTH-01,1790,231,3595,2023-12-03,118,In Stock
INV001783,PRD0357,WH-EAST-01,674,217,3774,2024-08-14,289,In Stock
INV001784,PRD0357,WH-WEST-01,576,240,1984,2023-11-05,94,In Stock
INV001785,PRD0357,WH-CENTRAL-01,870,204,4478,2024-09-19,243,In Stock
INV001786,PRD0358,WH-NORTH-01,243,90,3606,2024-09-06,262,In Stock
INV001787,PRD0358,WH-SOUTH-01,80,59,4830,2024-08-25,19,In Stock
INV001788,PRD0358,WH-EAST-01,179,220,4081,2024-09-10,285,Low Stock
INV001789,PRD0358,WH-WEST-01,637,145,3029,2023-02-12,295,In Stock
INV001790,PRD0358,WH-CENTRAL-01,907,136,2705,2023-06-06,23,In Stock
INV001791,PRD0359,WH-NORTH-01,562,169,1675,2023-03-26,212,In Stock
INV001792,PRD0359,WH-SOUTH-01,1729,293,3272,2023-08-27,199,In Stock
INV001793,PRD0359,WH-EAST-01,955,175,2270,2024-01-27,218,In Stock
INV001794,PRD0359,WH-WEST-01,439,170,1573,2024-02-09,152,In Stock
INV001795,PRD0359,WH-CENTRAL-01,688,237,3638,2024-09-18,108,In Stock
INV001796,PRD0360,WH-NORTH-01,843,280,3445,2023-02-07,182,In Stock
INV001797,PRD0360,WH-SOUTH-01,1711,214,2679,2024-09-03,107,In Stock
INV001798,PRD0360,WH-EAST-01,1659,277,4049,2024-01-12,317,In Stock
INV001799,PRD0360,WH-WEST-01,287,184,4735,2023-05-29,237,In Stock
INV001800,PRD0360,WH-CENTRAL-01,152,115,3236,2023-01-31,15,In Stock
INV001801,PRD0361,WH-NORTH-01,1487,52,1770,2023-08-26,232,In Stock
INV001802,PRD0361,WH-SOUTH-01,1457,195,1855,2023-04-04,181,In Stock
INV001803,PRD0361,WH-EAST-01,1673,55,4525,2024-05-09,63,In Stock
INV001804,PRD0361,WH-WEST-01,335,204,4011,2024-05-19,317,In Stock
INV001805,PRD0361,WH-CENTRAL-01,26,247,3963,2024-08-21,275,Low Stock
INV001806,PRD0362,WH-NORTH-01,1374,242,3791,2024-11-16,146,In Stock
INV001807,PRD0362,WH-SOUTH-01,923,176,4293,2023-03-26,73,In Stock
INV001808,PRD0362,WH-EAST-01,99,166,4545,2023-08-30,189,Low Stock
INV001809,PRD0362,WH-WEST-01,1352,256,2849,2024-05-31,185,In Stock
INV001810,PRD0362,WH-CENTRAL-01,1483,235,1531,2024-03-22,71,In Stock
INV001811,PRD0363,WH-NORTH-01,1481,165,2747,2024-03-17,129,In Stock
INV001812,PRD0363,WH-SOUTH-01,1179,278,3321,2023-09-19,133,In Stock
INV001813,PRD0363,WH-EAST-01,212,52,4170,2024-05-21,239,In Stock
INV001814,PRD0363,WH-WEST-01,815,159,2994,2024-12-01,125,In Stock
INV001815,PRD0363,WH-CENTRAL-01,1460,143,2816,2023-04-07,358,In Stock
INV001816,PRD0364,WH-NORTH-01,59,239,1891,2024-06-23,315,Low Stock
INV001817,PRD0364,WH-SOUTH-01,1906,254,3424,2024-11-12,291,In Stock
INV001818,PRD0364,WH-EAST-01,767,65,2353,2024-01-04,73,In Stock
INV001819,PRD0364,WH-WEST-01,599,195,4452,2024-06-02,133,In Stock
INV001820,PRD0364,WH-CENTRAL-01,1200,124,4785,2023-10-26,347,In Stock
INV001821,PRD0365,WH-NORTH-01,1766,99,1545,2023-06-16,292,In Stock
INV001822,PRD0365,WH-SOUTH-01,1001,221,2788,2023-11-27,115,In Stock
INV001823,PRD0365,WH-EAST-01,1182,233,3940,2024-11-20,359,In Stock
INV001824,PRD0365,WH-WEST-01,1583,117,3089,2023-11-08,290,In Stock
INV001825,PRD0365,WH-CENTRAL-01,1362,124,2995,2024-04-19,339,In Stock
INV001826,PRD0366,WH-NORTH-01,380,167,4956,2024-04-05,201,In Stock
INV001827,PRD0366,WH-SOUTH-01,1740,279,1597,2023-07-18,307,In Stock
INV001828,PRD0366,WH-EAST-01,1984,169,3826,2023-08-30,43,In Stock
INV001829,PRD0366,WH-WEST-01,1964,58,2757,2024-04-25,181,In Stock
INV001830,PRD0366,WH-CENTRAL-01,1246,282,4917,2024-07-20,217,In Stock
INV001831,PRD0367,WH-NORTH-01,1310,109,3104,2024-07-08,271,In Stock
INV001832,PRD0367,WH-SOUTH-01,321,237,4743,2023-07-02,184,In Stock
INV001833,PRD0367,WH-EAST-01,1606,107,4736,2023-12-12,36,In Stock
INV001834,PRD0367,WH-WEST-01,1768,136,1957,2024-03-13,341,In Stock
INV001835,PRD0367,WH-CENTRAL-01,698,209,3343,2023-08-20,186,In Stock
INV001836,PRD0368,WH-NORTH-01,1002,148,2187,2024-05-12,140,In Stock
INV001837,PRD0368,WH-SOUTH-01,1957,224,4469,2023-09-23,141,In Stock
INV001838,PRD0368,WH-EAST-01,610,82,1886,2024-08-13,321,In Stock
INV001839,PRD0368,WH-WEST-01,423,117,3267,2024-07-22,187,In Stock
INV001840,PRD0368,WH-CENTRAL-01,1910,281,2737,2024-01-11,291,In Stock
INV001841,PRD0369,WH-NORTH-01,824,300,1520,2023-03-13,92,In Stock
INV001842,PRD0369,WH-SOUTH-01,1110,222,3340,2023-06-28,78,In Stock
INV001843,PRD0369,WH-EAST-01,1426,181,2788,2024-01-07,109,In Stock
INV001844,PRD0369,WH-WEST-01,528,278,3042,2023-04-05,166,In Stock
INV001845,PRD0369,WH-CENTRAL-01,1946,166,3579,2024-05-30,179,In Stock
INV001846,PRD0370,WH-NORTH-01,636,269,4136,2023-08-15,364,In Stock
INV001847,PRD0370,WH-SOUTH-01,1356,272,3037,2024-05-18,149,In Stock
INV001848,PRD0370,WH-EAST-01,1565,94,4314,2023-12-28,51,In Stock
INV001849,PRD0370,WH-WEST-01,361,211,3024,2023-03-19,143,In Stock
INV001850,PRD0370,WH-CENTRAL-01,583,158,2136,2024-04-26,16,In Stock
INV001851,PRD0371,WH-NORTH-01,1679,77,2973,2024-06-27,240,In Stock
INV001852,PRD0371,WH-SOUTH-01,1382,94,4360,2024-02-20,287,In Stock
INV001853,PRD0371,WH-EAST-01,1208,179,4829,2023-05-11,324,In Stock
INV001854,PRD0371,WH-WEST-01,593,194,1656,2023-10-09,150,In Stock
INV001855,PRD0371,WH-CENTRAL-01,1062,50,3975,2024-10-24,11,In Stock
INV001856,PRD0372,WH-NORTH-01,1512,107,4265,2024-01-15,209,In Stock
INV001857,PRD0372,WH-SOUTH-01,1610,120,4807,2023-04-30,102,In Stock
INV001858,PRD0372,WH-EAST-01,1237,243,4313,2024-02-22,66,In Stock
INV001859,PRD0372,WH-WEST-01,100,178,4147,2023-12-08,289,Low Stock
INV001860,PRD0372,WH-CENTRAL-01,1216,290,2734,2023-01-02,288,In Stock
INV001861,PRD0373,WH-NORTH-01,1277,98,2279,2023-09-18,297,In Stock
INV001862,PRD0373,WH-SOUTH-01,1397,78,2902,2024-02-14,358,In Stock
INV001863,PRD0373,WH-EAST-01,835,204,4584,2024-05-01,74,In Stock
INV001864,PRD0373,WH-WEST-01,1921,150,2574,2023-05-20,141,In Stock
INV001865,PRD0373,WH-CENTRAL-01,1140,261,4708,2023-01-07,168,In Stock
INV001866,PRD0374,WH-NORTH-01,1109,223,4099,2023-03-08,313,In Stock
INV001867,PRD0374,WH-SOUTH-01,699,208,2026,2023-03-15,135,In Stock
INV001868,PRD0374,WH-EAST-01,532,185,2579,2023-05-22,313,In Stock
INV001869,PRD0374,WH-WEST-01,1093,179,4063,2023-08-04,210,In Stock
INV001870,PRD0374,WH-CENTRAL-01,392,290,1693,2024-10-31,210,In Stock
INV001871,PRD0375,WH-NORTH-01,1743,181,3625,2024-07-20,186,In Stock
INV001872,PRD0375,WH-SOUTH-01,1757,52,4435,2023-09-06,107,In Stock
INV001873,PRD0375,WH-EAST-01,1049,168,4044,2023-02-18,365,In Stock
INV001874,PRD0375,WH-WEST-01,159,200,2735,2023-08-11,53,Low Stock
INV001875,PRD0375,WH-CENTRAL-01,380,240,2547,2024-06-20,68,In Stock
INV001876,PRD0376,WH-NORTH-01,238,133,1593,2023-06-12,158,In Stock
INV001877,PRD0376,WH-SOUTH-01,615,61,3500,2024-04-06,144,In Stock
INV001878,PRD0376,WH-EAST-01,1604,212,4016,2023-05-18,338,In Stock
INV001879,PRD0376,WH-WEST-01,915,251,2360,2023-09-09,82,In Stock
INV001880,PRD0376,WH-CENTRAL-01,1284,105,3937,2023-04-29,92,In Stock
INV001881,PRD0377,WH-NORTH-01,726,283,2588,2023-01-05,351,In Stock
INV001882,PRD0377,WH-SOUTH-01,300,72,4712,2024-11-19,34,In Stock
INV001883,PRD0377,WH-EAST-01,1730,189,3277,2023-01-23,365,In Stock
INV001884,PRD0377,WH-WEST-01,1816,159,3348,2023-11-28,49,In Stock
INV001885,PRD0377,WH-CENTRAL-01,976,297,4781,2024-03-30,329,In Stock
INV001886,PRD0378,WH-NORTH-01,979,147,3684,2023-09-04,95,In Stock
INV001887,PRD0378,WH-SOUTH-01,1437,204,2135,2024-02-21,106,In Stock
INV001888,PRD0378,WH-EAST-01,629,94,2315,2023-05-19,59,In Stock
INV001889,PRD0378,WH-WEST-01,1258,131,4110,2023-10-03,25,In Stock
INV001890,PRD0378,WH-CENTRAL-01,264,134,3259,2024-06-03,178,In Stock
INV001891,PRD0379,WH-NORTH-01,780,142,4988,2023-05-16,191,In Stock
INV001892,PRD0379,WH-SOUTH-01,135,269,1744,2023-03-06,347,Low Stock
INV001893,PRD0379,WH-EAST-01,1079,151,1913,2024-11-04,127,In Stock
INV001894,PRD0379,WH-WEST-01,1294,187,4650,2024-10-12,149,In Stock
INV001895,PRD0379,WH-CENTRAL-01,1913,85,4632,2023-07-18,17,In Stock
INV001896,PRD0380,WH-NORTH-01,311,197,3366,2023-06-06,45,In Stock
INV001897,PRD0380,WH-SOUTH-01,818,75,2652,2023-03-13,246,In Stock
INV001898,PRD0380,WH-EAST-01,1603,108,2231,2023-07-17,261,In Stock
INV001899,PRD0380,WH-WEST-01,874,263,1941,2023-09-08,350,In Stock
INV001900,PRD0380,WH-CENTRAL-01,1576,69,4341,2023-12-22,304,In Stock
INV001901,PRD0381,WH-NORTH-01,1908,123,3590,2023-08-31,259,In Stock
INV001902,PRD0381,WH-SOUTH-01,1054,103,2634,2023-05-09,323,In Stock
INV001903,PRD0381,WH-EAST-01,20,55,2368,2024-04-11,268,Low Stock
INV001904,PRD0381,WH-WEST-01,311,297,2650,2023-09-30,115,In Stock
INV001905,PRD0381,WH-CENTRAL-01,370,256,3046,2024-03-11,24,In Stock
INV001906,PRD0382,WH-NORTH-01,1711,52,2871,2024-07-12,252,In Stock
INV001907,PRD0382,WH-SOUTH-01,1870,151,2367,2024-08-04,189,In Stock
INV001908,PRD0382,WH-EAST-01,771,172,2554,2024-07-17,336,In Stock
INV001909,PRD0382,WH-WEST-01,1862,263,1972,2024-07-18,55,In Stock
INV001910,PRD0382,WH-CENTRAL-01,632,262,2574,2024-03-03,261,In Stock
INV001911,PRD0383,WH-NORTH-01,844,300,2150,2024-08-07,345,In Stock
INV001912,PRD0383,WH-SOUTH-01,53,51,4210,2024-04-28,114,In Stock
INV001913,PRD0383,WH-EAST-01,1730,221,4840,2024-11-27,132,In Stock
INV001914,PRD0383,WH-WEST-01,1441,231,3781,2023-07-18,291,In Stock
INV001915,PRD0383,WH-CENTRAL-01,764,55,3940,2024-11-14,131,In Stock
INV001916,PRD0384,WH-NORTH-01,28,60,2000,2023-10-27,325,Low Stock
INV001917,PRD0384,WH-SOUTH-01,1846,274,1778,2023-02-28,336,In Stock
INV001918,PRD0384,WH-EAST-01,1704,199,4469,2023-01-14,78,In Stock
INV001919,PRD0384,WH-WEST-01,1683,193,4841,2023-08-07,20,In Stock
INV001920,PRD0384,WH-CENTRAL-01,1398,99,1736,2023-11-08,11,In Stock
INV001921,PRD0385,WH-NORTH-01,618,236,2153,2024-08-21,68,In Stock
INV001922,PRD0385,WH-SOUTH-01,182,264,4010,2023-05-11,360,Low Stock
INV001923,PRD0385,WH-EAST-01,382,207,4260,2024-10-24,14,In Stock
INV001924,PRD0385,WH-WEST-01,830,51,4118,2023-04-15,281,In Stock
INV001925,PRD0385,WH-CENTRAL-01,442,142,3030,2023-01-29,322,In Stock
INV001926,PRD0386,WH-NORTH-01,513,279,2260,2024-10-17,65,In Stock
INV001927,PRD0386,WH-SOUTH-01,248,223,3808,2023-08-18,333,In Stock
INV001928,PRD0386,WH-EAST-01,456,251,2630,2024-08-18,292,In Stock
INV001929,PRD0386,WH-WEST-01,249,269,2960,2023-01-01,183,Low Stock
INV001930,PRD0386,WH-CENTRAL-01,1397,239,4636,2023-03-23,38,In Stock
INV001931,PRD0387,WH-NORTH-01,1658,293,2506,2024-10-02,39,In Stock
INV001932,PRD0387,WH-SOUTH-01,1334,281,3817,2023-09-02,25,In Stock
INV001933,PRD0387,WH-EAST-01,591,180,2234,2023-07-24,291,In Stock
INV001934,PRD0387,WH-WEST-01,1704,257,3005,2023-01-26,251,In Stock
INV001935,PRD0387,WH-CENTRAL-01,887,222,4218,2023-02-26,144,In Stock
INV001936,PRD0388,WH-NORTH-01,1248,283,2881,2024-02-29,246,In Stock
INV001937,PRD0388,WH-SOUTH-01,1047,79,3622,2024-10-04,346,In Stock
INV001938,PRD0388,WH-EAST-01,1624,242,4804,2023-04-06,177,In Stock
INV001939,PRD0388,WH-WEST-01,1586,170,1825,2023-11-22,203,In Stock
INV001940,PRD0388,WH-CENTRAL-01,1211,275,3567,2023-09-16,349,In Stock
INV001941,PRD0389,WH-NORTH-01,506,263,1954,2023-05-21,170,In Stock
INV001942,PRD0389,WH-SOUTH-01,1916,100,4577,2023-11-08,356,In Stock
INV001943,PRD0389,WH-EAST-01,752,139,1909,2023-10-14,200,In Stock
INV001944,PRD0389,WH-WEST-01,1547,154,3167,2023-05-07,310,In Stock
INV001945,PRD0389,WH-CENTRAL-01,1482,75,4987,2023-08-12,323,In Stock
INV001946,PRD0390,WH-NORTH-01,1458,202,3652,2023-05-01,144,In Stock
INV001947,PRD0390,WH-SOUTH-01,1474,147,3547,2023-01-29,353,In Stock
INV001948,PRD0390,WH-EAST-01,133,96,1622,2024-10-11,141,In Stock
INV001949,PRD0390,WH-WEST-01,1878,128,2438,2023-03-23,264,In Stock
INV001950,PRD0390,WH-CENTRAL-01,982,182,1890,2023-12-14,265,In Stock
INV001951,PRD0391,WH-NORTH-01,592,94,1953,2024-03-01,50,In Stock
